# t (s)	mx ()	my ()	mz ()
8.500081952984462e-10	-0.968258538257987	0.06111766446021295	0.03172105595136695
8.600401859088783e-10	-0.972008792697348	0.08285121113135856	0.02872350612290148
8.700430456710495e-10	-0.9779461654776674	0.10073689728161833	0.030032349579387503
8.8004135574795e-10	-0.9847256871074365	0.11538221108410554	0.025291026378092045
8.900149178699057e-10	-0.9852129839194324	0.11554620520352725	0.013784090283490884
9.000025434457734e-10	-0.9865707511049938	0.10000932187063818	-0.0001072596675408981
9.100162770449752e-10	-0.989650148907607	0.07161825288909836	-0.00931133052551421
9.200411865330912e-10	-0.9885812006872285	0.03310750199310833	-0.010503070821833079
9.300489347422753e-10	-0.9890775846192618	-0.0042809247970581055	-0.007601186596134461
9.40041792196726e-10	-0.9916090290836306	-0.036053920206301854	-0.004370113756165611
9.5004410032729e-10	-0.9921893931500078	-0.06274982954077331	-0.0021834553914981208
9.600106480887587e-10	-0.9926332232378257	-0.08275106349594835	0.0010539713331842542
9.700231893232952e-10	-0.9932455436763338	-0.09227021929643882	0.007850623308281153
9.800219745161607e-10	-0.9931820095620735	-0.08957693890365714	0.016885148088630317
9.90058678566078e-10	-0.9933141514326148	-0.07640355869794897	0.02483943674167983
1.0000472518969971e-09	-0.9933673110848326	-0.057535138378663926	0.028767543158519357
