# t (s)	mx ()	my ()	mz ()
3.6404112152664208e-09	-0.8937524557113647	-0.11495890468358994	-0.034111764281988144
3.6504898874448395e-09	-0.9015799164772034	-0.14805632829666138	-0.007107989862561226
3.660448463706517e-09	-0.9253839254379272	-0.1399478316307068	0.019595351070165634
3.6704595523863954e-09	-0.9544451236724854	-0.08897536247968674	0.04276557266712189
3.68040336543194e-09	-0.9710597991943359	-0.0026428080163896084	0.057639867067337036
3.6904493305054263e-09	-0.9664279222488403	0.10083474218845367	0.061525970697402954
3.7005274284249747e-09	-0.9457269906997681	0.19938898086547852	0.0548388734459877
3.7104870431522217e-09	-0.9220544695854187	0.2781054973602295	0.040481582283973694
3.72053728639506e-09	-0.9072938561439514	0.33063459396362305	0.020797140896320343
3.730499633414657e-09	-0.9076873660087585	0.3494205176830292	-0.0018758205696940422
3.740438409333379e-09	-0.9217736721038818	0.3303549587726593	-0.02528129145503044
3.750517170007519e-09	-0.9422937631607056	0.27135151624679565	-0.04623798653483391
3.760450020733137e-09	-0.9607502222061157	0.18067876994609833	-0.06027204543352127
3.7704927468579204e-09	-0.9727088809013367	0.07182437181472778	-0.06462135910987854
3.78041698010573e-09	-0.9751204252243042	-0.033497877418994904	-0.057569943368434906
3.790457563618034e-09	-0.9691552519798279	-0.11792813241481781	-0.03938410058617592
3.800514072078942e-09	-0.9612681865692139	-0.1640925258398056	-0.013434634543955326
3.810501169732622e-09	-0.9593839645385742	-0.16410623490810394	0.014766644686460495
3.82051399321208e-09	-0.9657489061355591	-0.11826249957084656	0.04027166962623596
3.8304582779352325e-09	-0.9746364951133728	-0.034361083060503006	0.05855080112814903
3.840529432539904e-09	-0.9762312173843384	0.07480170577764511	0.06678203493356705
3.8504815564507666e-09	-0.965579628944397	0.18697279691696167	0.06378600001335144
3.860401473577083e-09	-0.9464462995529175	0.2841813266277313	0.0510680228471756
3.870450574212836e-09	-0.9266054630279541	0.3535941243171692	0.031180400401353836
3.88041156333216e-09	-0.91449373960495	0.3855403959751129	0.007983976975083351
3.890492525872181e-09	-0.9155141115188599	0.37851932644844055	-0.015572423115372658
3.900517046837106e-09	-0.9293879270553589	0.3350412845611572	-0.03566373139619827
3.910473138607353e-09	-0.9483773708343506	0.26221951842308044	-0.049389082938432693
3.920423238884345e-09	-0.9636802673339844	0.17164210975170135	-0.05491306260228157
3.930539979286336e-09	-0.9706118106842041	0.0773179903626442	-0.051582783460617065
3.940500915158348e-09	-0.9706716537475586	-0.0020937989465892315	-0.04033176600933075
3.950463963044235e-09	-0.9686440229415894	-0.055679380893707275	-0.023180678486824036
3.960473753996575e-09	-0.9692879319190979	-0.07616371661424637	-0.003011230379343033
3.970418605752816e-09	-0.9751875996589661	-0.062052905559539795	0.016625696793198586
3.980552331948168e-09	-0.983641505241394	-0.01625923439860344	0.03285817429423332
3.990556306958251e-09	-0.9880824089050293	0.051216207444667816	0.042225610464811325
4.0005253694678676e-09	-0.9845123291015625	0.1270381510257721	0.04322805255651474
